Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Abylopsis tetragona,Bougainvillia vervoorti,Brooksia rostrata,Calanus Australis,Climacocylis scalaria,Codonella amphorella,Codonella galea,Codonellopsis morchella,Codonellopsis obesa,Codonellopsis orthoceras,Codonellopsis ostenfeldi,Cyttarocylis ampulla,Dadayiella ganymedes,Diacavolinia longirostris,Doliolum denticulatum,Evadne nordmanni,Evadne spinifera,Gazelletta hexanema,Hydromyles globulosus,Ihlea magalhanica,Leprotintinnus nordqvisti,Nanomia bijuga,Nyctiphanes australis,Oikopleura (Coecaria) longicauda,Pegea confoederata,Pelagobia longicirrata,Penilia avirostris,Pseudevadne tergestina,Rhabdonella amor,Rhabdonella apophysata,Rhabdonella spiralis,Rhabdosoma whitei,Salpingella acuminata,Serratosagitta pacifica,Serratosagitta serratodentata,Tectillaria fertilis,Thalia democratica,Thysanoessa gregaria,Tintinnopsis lobiancoi,Tintinnopsis mortensenii,Tintinnopsis radix,Xystonella treforti,Xystonellopsis heros,Xystonellopsis pulchra
Kangaroo Island,-35.83217,136.44733,2010-11-21T05:00:00Z,2010,11,21,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-11-16T09:30:00Z,2010,11,16,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-11-11T09:10:00Z,2010,11,11,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ningaloo,-21.99,113.779,2010-11-08T15:00:00Z,2010,11,8,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-11-01T11:45:00Z,2010,11,1,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0007,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-10-27T12:50:00Z,2010,10,27,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-10-18T10:00:00Z,2010,10,18,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2010-10-13T08:15:00Z,2010,10,13,08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-10-01T12:40:00Z,2010,10,1,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-09-24T12:22:00Z,2010,9,24,12:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,55.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-09-16T12:45:00Z,2010,9,16,12:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,10.7161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-09-09T11:00:00Z,2010,9,9,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-09-09T09:30:00Z,2010,9,9,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,113.1622,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-08-20T14:30:00Z,2010,8,20,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-08-18T09:30:00Z,2010,8,18,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2627,106.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-08-18T08:25:00Z,2010,8,18,08:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-08-17T10:15:00Z,2010,8,17,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-07-29T11:22:00Z,2010,7,29,11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-07-23T12:02:00Z,2010,7,23,12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-07-22T11:10:00Z,2010,7,22,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-07-12T08:45:00Z,2010,7,12,08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-07-02T11:35:00Z,2010,7,2,11:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2010-06-29T10:05:00Z,2010,6,29,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-06-18T12:30:00Z,2010,6,18,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-06-17T10:05:00Z,2010,6,17,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0338,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-06-15T11:10:00Z,2010,6,15,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-06-09T10:53:00Z,2010,6,9,10:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-05-27T11:30:00Z,2010,5,27,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8841,0,0,0,0,0,0,0,0,0,0,40.6677,2.6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-05-21T12:56:00Z,2010,5,21,12:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-05-21T08:21:00Z,2010,5,21,08:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-05-20T10:05:00Z,2010,5,20,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.9524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-05-11T09:13:00Z,2010,5,11,09:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-05-05T11:30:00Z,2010,5,5,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0412,2.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2010-04-20T07:00:00Z,2010,4,20,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-04-16T08:30:00Z,2010,4,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.3769,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-04-14T09:18:00Z,2010,4,14,09:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,282.9054,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-04-13T14:14:00Z,2010,4,13,14:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-04-12T08:35:00Z,2010,4,12,08:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-03-30T11:40:00Z,2010,3,30,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.365,1.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-03-23T09:15:00Z,2010,3,23,09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2010-03-22T09:40:00Z,2010,3,22,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,15.717,0,0,0,0,0,0,0,0,0,-999,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-03-17T09:05:00Z,2010,3,17,09:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,1.9803,0.0707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-03-15T10:00:00Z,2010,3,15,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,2.6195,0,0,0,0,0,0,0,0,0,26.1949,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-02-24T10:58:00Z,2010,2,24,10:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,20.4018,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-02-19T09:05:00Z,2010,2,19,09:05:00,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,3.5363,-999,0,0,0,0,0,0,0,0,0,0,526.9114,35.3632,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-02-15T09:30:00Z,2010,2,15,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,-999,0,0,0,9.6445,0,0,0,0,0,0,-999,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-01-22T09:50:00Z,2010,1,22,09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,-999,0,0,0,0,0,0,0,0,-999,0,9.6445,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-01-21T10:50:00Z,2010,1,21,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-01-20T09:20:00Z,2010,1,20,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,17.6816,0,0,0,0,0,0,0,-999,0,1057.3591,134.3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-01-19T10:45:00Z,2010,1,19,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,-999,0,-999,20.4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2010-01-13T07:00:00Z,2010,1,13,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,159.8416,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2009-12-22T10:00:00Z,2009,12,22,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,13.4717,0,0,0,0,0,0,0,-999,0,334.5469,17.9623,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2009-12-16T09:45:00Z,2009,12,16,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,141.4527,3.9292,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-12-16T09:00:00Z,2009,12,16,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,6.4297,6.4297,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2009-12-16T07:15:00Z,2009,12,16,07:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,1.7682,0,0,0,0,0,0,0,-999,0,3.5363,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2009-12-15T11:25:00Z,2009,12,15,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-12-07T11:10:00Z,2009,12,7,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,1.4735,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-12-07T09:14:00Z,2009,12,7,09:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2009-11-23T11:45:00Z,2009,11,23,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2009-11-16T08:30:00Z,2009,11,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,7.0726,14.1453,0,0,0,0,0,0,0,-999,0,1.7682,1.7682,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-11-16T08:20:00Z,2009,11,16,08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,3.2148,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-11-11T11:30:00Z,2009,11,11,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-11-11T09:45:00Z,2009,11,11,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,21.2179,0,0,0,0,0,0,0,-999,0,100.7851,65.4219,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-11-02T09:02:00Z,2009,11,2,09:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,3.2148,3.2148,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2009-10-26T09:53:00Z,2009,10,26,09:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,227.896,0,0,0,0,0,0,0,-999,0,3214.1201,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-10-22T09:20:00Z,2009,10,22,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,3.2148,3.2148,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-10-19T09:55:00Z,2009,10,19,09:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,466.794,590.5651,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-10-15T10:10:00Z,2009,10,15,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,61.0819,0,0,0,0,0,0,0,-999,0,38.578,67.5115,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-10-13T11:00:00Z,2009,10,13,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-10-12T09:28:00Z,2009,10,12,09:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,24.7542,0,0,0,0,0,0,0,-999,0,480.9392,194.4975,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-10-07T09:07:00Z,2009,10,7,09:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,147.8824,0,0,0,0,0,0,0,-999,0,-999,64.2967,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-09-25T08:45:00Z,2009,9,25,08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,1.7682,0,0,0,0,0,0,0,0,-999,0,12.3771,8.8408,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-09-21T09:17:00Z,2009,9,21,09:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,3.5363,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2009-09-17T09:40:00Z,2009,9,17,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,20.956,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-09-17T08:30:00Z,2009,9,17,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0.7564,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2009-09-09T10:40:00Z,2009,9,9,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-09-07T11:25:00Z,2009,9,7,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-08-20T11:30:00Z,2009,8,20,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-08-20T09:19:00Z,2009,8,20,09:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,60.1174,0,0,0,0,0,0,0,-999,0,31.8269,498.6208,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-08-20T08:45:00Z,2009,8,20,08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,51.4374,0,0,0,0,0,0,0,-999,0,6.4297,45.0077,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-07-20T11:07:00Z,2009,7,20,11:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-07-16T11:36:00Z,2009,7,16,11:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-07-15T09:15:00Z,2009,7,15,09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,1.0104,1.0104,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-06-24T09:10:00Z,2009,6,24,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,1.0104,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2009-06-23T09:20:00Z,2009,6,23,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,7.8585,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-06-18T13:30:00Z,2009,6,18,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-06-01T11:20:00Z,2009,6,1,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-05-27T12:03:00Z,2009,5,27,12:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-05-19T09:25:00Z,2009,5,19,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,1.0104,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2009-05-12T12:10:00Z,2009,5,12,12:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,1587.4139,7.8585,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-05-06T11:20:00Z,2009,5,6,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-04-23T09:38:00Z,2009,4,23,09:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,9.9017,2.8291,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2009-04-21T11:45:00Z,2009,4,21,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-04-16T10:30:00Z,2009,4,16,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,-999,0,1.6074,3.2148,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2009-03-19T09:39:00Z,2009,3,19,09:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,14.1453,0,0,0,0,0,0,0,-999,0,332.4139,38.8995,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2009-03-18T10:30:00Z,2009,3,18,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,3.2148,0,0,0,0,0,0,0,-999,0,-999,3.2148,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
